comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
UgweJWte015vGLvnK_t4AaABAg,V5jVJGTNsP8,main_comment,,@230번,http://www.youtube.com/@230%EB%B2%88,No problem!,0,2025-07-27T14:16:36Z,2025-07-27T14:16:36Z,0,neutral,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxjCtSJ3Z3uPnx4RHJ4AaABAg,V5jVJGTNsP8,main_comment,,@fko3o2mm3rc,http://www.youtube.com/@fko3o2mm3rc,Ai 기싸움 좀 치네?,0,2024-02-08T22:27:28Z,2024-02-08T22:27:28Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ugy_qaqvitOFv8gcc8x4AaABAg,V5jVJGTNsP8,main_comment,,@loveautumnbreeze,http://www.youtube.com/@loveautumnbreeze,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-02-11T05:24:47Z,2024-02-11T05:24:47Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyVvHdAT6zcd1KKr9x4AaABAg,V5jVJGTNsP8,main_comment,,@박승우-j1g,http://www.youtube.com/@%EB%B0%95%EC%8A%B9%EC%9A%B0-j1g,챗 쥐피티 거짓말 많이 하던데..,2,2024-02-07T08:05:49Z,2024-02-07T08:05:49Z,1,disgust,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.3
UgyVvHdAT6zcd1KKr9x4AaABAg.A-W-MQ0TVCKA-W35P8PqUa,V5jVJGTNsP8,reply,UgyVvHdAT6zcd1KKr9x4AaABAg,@gogoguguma,http://www.youtube.com/@gogoguguma,거짓말을 그럴듯하게 하는게 능력이라 교차검증 잘해야됨ㅋㅋ,0,2024-02-07T08:38:27Z,2024-02-07T08:38:27Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgzzSMUPIMEVwk2_YQ14AaABAg,V5jVJGTNsP8,main_comment,,@usudolf6606,http://www.youtube.com/@usudolf6606,교포들이 갑자기 한국어못알아듣는척 하는거같노 ㅋㅋ,1,2024-02-17T04:47:27Z,2024-02-17T04:47:27Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugznqqroezy1h_bHDhJ4AaABAg,V5jVJGTNsP8,main_comment,,@성이름-z2v5c,http://www.youtube.com/@%EC%84%B1%EC%9D%B4%EB%A6%84-z2v5c,침착맨 패,0,2024-02-08T11:54:58Z,2024-02-08T11:54:58Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7
UgwQf5SOKbcvHpHdH514AaABAg,V5jVJGTNsP8,main_comment,,@hyejinjeoni,http://www.youtube.com/@hyejinjeoni,ㅋㅋㅋㅋㅋㅋ,0,2024-02-14T10:36:44Z,2024-02-14T10:36:44Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzGYSfJYYSDXtaD9FV4AaABAg,V5jVJGTNsP8,main_comment,,@choko-hh6pj,http://www.youtube.com/@choko-hh6pj,야이 짱구야,1,2024-02-07T08:05:30Z,2024-02-07T08:05:30Z,0,anger,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.25
UgwIiIEi3oyBaGBV7jB4AaABAg,V5jVJGTNsP8,main_comment,,@이재혁-o2l,http://www.youtube.com/@%EC%9D%B4%EC%9E%AC%ED%98%81-o2l,지가 불리하면 영어쓰네 ㅋㅋ,1,2024-02-07T09:04:06Z,2024-02-07T09:04:06Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgwTfejKNI5MyoX1Swx4AaABAg,V5jVJGTNsP8,main_comment,,@릴쿼카,http://www.youtube.com/@%EB%A6%B4%EC%BF%BC%EC%B9%B4,조금 업,0,2024-02-08T02:05:11Z,2024-02-08T02:05:11Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6
UgyGoFIdk0T3MR0GlzF4AaABAg,V5jVJGTNsP8,main_comment,,@냐냐-c4v,http://www.youtube.com/@%EB%83%90%EB%83%90-c4v,근데요 이거 진짜로 챗지피티가 기분 나빠서 그러는건가요?,0,2024-02-07T14:10:44Z,2024-02-07T14:10:44Z,0,fear,0.65,0.0,0.0,0.65,0.0,0.0,0.0,0.35
Ugwi05uPRvpmy1fnwKd4AaABAg,V5jVJGTNsP8,main_comment,,@yuzakim,http://www.youtube.com/@yuzakim,ㅋㅋㅋㅋㅋㅋㅋㄴ,0,2024-02-07T13:15:36Z,2024-02-07T13:15:36Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwvMV0fECgm8fsBdDJ4AaABAg,V5jVJGTNsP8,main_comment,,@Jo-jj,http://www.youtube.com/@Jo-jj,조금업,1,2024-02-07T08:43:31Z,2024-02-07T08:43:31Z,0,neutral,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Ugy2ty5sVb56gN0CzUB4AaABAg,V5jVJGTNsP8,main_comment,,@명동카레왕,http://www.youtube.com/@%EB%AA%85%EB%8F%99%EC%B9%B4%EB%A0%88%EC%99%95,기 존나쎔ㅋㅋ,0,2024-02-08T10:55:11Z,2024-02-08T10:55:11Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugy_Xr3e27qH2RxBtml4AaABAg,V5jVJGTNsP8,main_comment,,@jintoddb,http://www.youtube.com/@jintoddb,야 4.0해,0,2024-02-08T12:15:26Z,2024-02-08T12:15:26Z,0,neutral,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.9
Ugxmpu-YsRm4xXo3fft4AaABAg,V5jVJGTNsP8,main_comment,,@japog09,http://www.youtube.com/@japog09,ai 표독하네 ㅋㅋㅋ,1,2024-02-15T03:05:56Z,2024-02-15T03:05:56Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyYUubZvegt5Q2D3H94AaABAg,V5jVJGTNsP8,main_comment,,@youthvery6423,http://www.youtube.com/@youthvery6423,야이 짱구야,0,2024-02-08T21:07:57Z,2024-02-08T21:07:57Z,0,anger,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.3
UgysK4z-i6mHZwzVK8F4AaABAg,V5jVJGTNsP8,main_comment,,@VCD05,http://www.youtube.com/@VCD05,😂,0,2025-05-06T16:45:10Z,2025-05-06T16:45:10Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgwXyOhMQ1XkQJX2qtx4AaABAg,V5jVJGTNsP8,main_comment,,@seunghyeonchoi8881,http://www.youtube.com/@seunghyeonchoi8881,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-02-22T07:14:09Z,2024-02-22T07:14:09Z,0,joy,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.01
